YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2014,2014,IA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,22.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.05,"cases per 1,000",Age-adjusted Rate,,3.55,8.55,Race/Ethnicity,Hispanic
2016,2016,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.59,"cases per 1,000",Age-adjusted Rate,,7.28,7.9,Gender,Male
2011,2011,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.03,"cases per 1,000",Age-adjusted Rate,,6.99,11.07,Race/Ethnicity,American Indian or Alaska Native
2014,2014,AK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.94,"cases per 1,000",Age-adjusted Rate,,5.1,8.78,Race/Ethnicity,American Indian or Alaska Native
2011,2011,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.55,"cases per 1,000",Crude Rate,,8.25,8.86,Overall,Overall
2017,2017,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.26,"cases per 1,000",Crude Rate,,5.84,6.68,Race/Ethnicity,"Black, non-Hispanic"
2011,2011,AK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.05,"cases per 1,000",Age-adjusted Rate,,4.28,5.82,Race/Ethnicity,"White, non-Hispanic"
2010,2010,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,144.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.19,"cases per 1,000",Age-adjusted Rate,,5.74,6.65,Overall,Overall
2015,2015,CO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3697.0,,Number,,,,Overall,Overall
2017,2017,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7349.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2013,2013,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.19,"cases per 1,000",Crude Rate,,6.03,6.35,Gender,Male
2013,2013,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,13811.0,,Number,,,,Gender,Female
2019,2019,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,12.33,"cases per 1,000",Age-adjusted Rate,,12.03,12.62,Race/Ethnicity,"White, non-Hispanic"
2016,2016,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,150.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2014,2014,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,943.0,,Number,,,,Gender,Male
2012,2012,IA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.93,"cases per 1,000",Crude Rate,,6.67,7.19,Overall,Overall
2014,2014,IA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,2926.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2018,2018,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.24,"cases per 1,000",Crude Rate,,5.8,6.68,Race/Ethnicity,"White, non-Hispanic"
2012,2012,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,712.0,,Number,,,,Overall,Overall
2018,2018,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,259.0,,Number,,,,Gender,Male
2016,2016,IA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.64,"cases per 1,000",Crude Rate,,7.37,7.91,Race/Ethnicity,"White, non-Hispanic"
2019,2019,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.07,"cases per 1,000",Age-adjusted Rate,,6.57,7.58,Race/Ethnicity,"Black, non-Hispanic"
2019,2019,AL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,15.93,"cases per 1,000",Age-adjusted Rate,,15.43,16.42,Gender,Female
2016,2016,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.92,"cases per 1,000",Age-adjusted Rate,,9.73,12.11,Race/Ethnicity,"White, non-Hispanic"
2019,2019,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,170.0,,Number,,,,Race/Ethnicity,Hispanic
2011,2011,IA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.64,"cases per 1,000",Crude Rate,,4.31,4.96,Gender,Male
2016,2016,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.81,"cases per 1,000",Crude Rate,,10.38,11.24,Gender,Female
2015,2015,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.14,"cases per 1,000",Crude Rate,,9.8,10.48,Race/Ethnicity,"White, non-Hispanic"
2020,2020,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,56.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.18,"cases per 1,000",Crude Rate,,7.98,8.38,Overall,Overall
2020,2020,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.83,"cases per 1,000",Crude Rate,,3.36,4.3,Gender,Male
2011,2011,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.46,"cases per 1,000",Age-adjusted Rate,,4.12,10.81,Race/Ethnicity,Asian or Pacific Islander
2015,2015,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.83,"cases per 1,000",Age-adjusted Rate,,3.98,9.68,Race/Ethnicity,Asian or Pacific Islander
2015,2015,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,21.0,,Number,,,,Race/Ethnicity,Asian or Pacific Islander
2018,2018,AL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5430.0,,Number,,,,Overall,Overall
2020,2020,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,368.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2014,2014,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,129.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,CO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,1387.0,,Number,,,,Gender,Male
2012,2012,AL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.11,"cases per 1,000",Age-adjusted Rate,,5.77,6.46,Gender,Male
2014,2014,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,16.02,"cases per 1,000",Age-adjusted Rate,,13.35,18.68,Race/Ethnicity,Hispanic
2016,2016,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.43,"cases per 1,000",Age-adjusted Rate,,6.98,7.88,Gender,Male
2011,2011,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.85,"cases per 1,000",Age-adjusted Rate,,6.33,7.36,Race/Ethnicity,"White, non-Hispanic"
2016,2016,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,13.52,"cases per 1,000",Crude Rate,,12.62,14.41,Race/Ethnicity,Hispanic
2014,2014,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,96.0,,Number,,,,Race/Ethnicity,Asian or Pacific Islander
2010,2010,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.15,"cases per 1,000",Crude Rate,,6.63,7.67,Race/Ethnicity,"White, non-Hispanic"
2017,2017,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.81,"cases per 1,000",Age-adjusted Rate,,8.51,9.1,Overall,Overall
2020,2020,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,23491.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2010,2010,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,557.0,,Number,,,,Gender,Female
2019,2019,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.74,"cases per 1,000",Crude Rate,,7.14,8.33,Gender,Female
2013,2013,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.16,"cases per 1,000",Age-adjusted Rate,,5.88,6.45,Gender,Male
2015,2015,IA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.72,"cases per 1,000",Crude Rate,,4.41,5.04,Gender,Male
2020,2020,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,151.0,,Number,,,,Race/Ethnicity,Hispanic
2013,2013,AL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4120.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2016,2016,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.14,"cases per 1,000",Age-adjusted Rate,,4.55,5.72,Overall,Overall
2012,2012,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3470.0,,Number,,,,Gender,Female
2012,2012,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.48,"cases per 1,000",Age-adjusted Rate,,10.33,10.63,Race/Ethnicity,"White, non-Hispanic"
2017,2017,AL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.87,"cases per 1,000",Crude Rate,,4.37,5.37,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,98.0,,Number,,,,Gender,Male
2015,2015,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6042.0,,Number,,,,Overall,Overall
2010,2010,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.02,"cases per 1,000",Crude Rate,,8.71,9.33,Race/Ethnicity,"White, non-Hispanic"
2020,2020,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.42,"cases per 1,000",Age-adjusted Rate,,6.92,7.91,Race/Ethnicity,"White, non-Hispanic"
2015,2015,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.54,"cases per 1,000",Crude Rate,,9.22,9.85,Overall,Overall
2014,2014,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.03,"cases per 1,000",Age-adjusted Rate,,9.63,10.43,Gender,Female
2011,2011,AK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,75.0,,Number,,,,Race/Ethnicity,American Indian or Alaska Native
2014,2014,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.72,"cases per 1,000",Age-adjusted Rate,,10.46,10.98,Race/Ethnicity,"White, non-Hispanic"
2014,2014,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.61,"cases per 1,000",Age-adjusted Rate,,11.43,11.79,Gender,Female
2014,2014,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6257.0,,Number,,,,Race/Ethnicity,"White, non-Hispanic"
2013,2013,CO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.24,"cases per 1,000",Age-adjusted Rate,,2.84,5.63,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,CO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.99,"cases per 1,000",Age-adjusted Rate,,7.47,12.51,Race/Ethnicity,Hispanic
2012,2012,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.51,"cases per 1,000",Crude Rate,,3.48,5.54,Race/Ethnicity,Asian or Pacific Islander
2018,2018,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.38,"cases per 1,000",Crude Rate,,7.37,9.39,Race/Ethnicity,Asian or Pacific Islander
2018,2018,AL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.06,"cases per 1,000",Age-adjusted Rate,,8.62,9.5,Gender,Male
2014,2014,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,8.14,"cases per 1,000",Age-adjusted Rate,,7.58,8.69,Race/Ethnicity,"White, non-Hispanic"
2020,2020,CO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,1326.0,,Number,,,,Gender,Male
2012,2012,CT,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.91,"cases per 1,000",Age-adjusted Rate,,3.02,4.8,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,10.0,"cases per 1,000",Age-adjusted Rate,,8.37,11.64,Race/Ethnicity,American Indian or Alaska Native
2020,2020,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.99,"cases per 1,000",Crude Rate,,9.75,10.22,Overall,Overall
2010,2010,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,948.0,,Number,,,,Race/Ethnicity,Asian or Pacific Islander
2010,2010,AL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,12.09,"cases per 1,000",Crude Rate,,11.69,12.49,Gender,Female
2018,2018,DC,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.35,"cases per 1,000",Crude Rate,,3.83,4.87,Overall,Overall
2017,2017,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.14,"cases per 1,000",Age-adjusted Rate,,10.28,12.01,Gender,Female
2018,2018,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,11.9,"cases per 1,000",Age-adjusted Rate,,11.65,12.15,Overall,Overall
2018,2018,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,13.34,"cases per 1,000",Age-adjusted Rate,,13.15,13.53,Gender,Female
2016,2016,HI,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.37,"cases per 1,000",Crude Rate,,3.84,4.91,Gender,Male
2011,2011,AK,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.27,"cases per 1,000",Age-adjusted Rate,,2.49,4.05,Gender,Male
2012,2012,IA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.03,"cases per 1,000",Crude Rate,,6.76,7.29,Race/Ethnicity,"White, non-Hispanic"
2016,2016,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4316.0,,Number,,,,Gender,Female
2020,2020,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,7.57,"cases per 1,000",Age-adjusted Rate,,7.41,7.73,Gender,Male
2016,2016,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,12.01,"cases per 1,000",Age-adjusted Rate,,11.85,12.17,Race/Ethnicity,"White, non-Hispanic"
2010,2010,AR,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,4.62,"cases per 1,000",Crude Rate,,3.82,5.42,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,DE,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,6.26,"cases per 1,000",Age-adjusted Rate,,5.83,6.7,Overall,Overall
2012,2012,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.97,"cases per 1,000",Age-adjusted Rate,,9.83,10.12,Race/Ethnicity,"White, non-Hispanic"
2016,2016,FL,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,763.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,CO,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,5.77,"cases per 1,000",Age-adjusted Rate,,4.17,7.37,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,AZ,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,54.0,,Number,,,,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,3.9,"cases per 1,000",Age-adjusted Rate,,2.34,5.46,Race/Ethnicity,Asian or Pacific Islander
2012,2012,GA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,9.22,"cases per 1,000",Crude Rate,,8.98,9.45,Race/Ethnicity,"White, non-Hispanic"
2014,2014,CA,Older Adults,Hospitalization for hip fracture among Medicare-eligible persons aged >= 65 years,81.0,,Number,,,,Race/Ethnicity,American Indian or Alaska Native
